Barcelona , Milan,group,"Camp Nou, Barcelona",2,1,2004-11-02 20:45:00+01:00
Celtic , Shakhtar Donetsk,group,"Celtic Park, Glasgow",1,0,2004-11-02 20:45:00+01:00
Milan , Shakhtar Donetsk,group,"San Siro, Milan",4,0,2004-11-24 20:45:00+01:00
Barcelona , Celtic,group,"Camp Nou, Barcelona",1,1,2004-11-24 20:45:00+01:00
Shakhtar Donetsk , Barcelona,group,"RSC Olimpiyskiy, Donetsk",2,0,2004-12-07 20:45:00+01:00
Celtic , Milan,group,"Celtic Park, Glasgow",0,0,2004-12-07 20:45:00+01:00
Internazionale , Werder Bremen,group,"San Siro, Milan",2,0,2004-09-14 20:45:00+02:00
Valencia , Anderlecht,group,"Mestalla, Valencia",2,0,2004-09-14 20:45:00+02:00
Werder Bremen , Valencia,group,"Weserstadion, Bremen",2,1,2004-09-29 20:45:00+02:00
Anderlecht , Internazionale,group,"Constant Vanden Stock Stadium, Brussels",1,3,2004-09-29 20:45:00+02:00
Anderlecht , Werder Bremen,group,"Constant Vanden Stock Stadium, Brussels",1,2,2004-10-20 20:45:00+02:00
Valencia , Internazionale,group,"Mestalla, Valencia",1,5,2004-10-20 20:45:00+02:00
Werder Bremen , Anderlecht,group,"Weserstadion, Bremen",5,1,2004-11-02 20:45:00+01:00
Internazionale , Valencia,group,"San Siro, Milan",0,0,2004-11-02 20:45:00+01:00
Anderlecht , Valencia,group,"Constant Vanden Stock Stadium, Brussels",1,2,2004-11-24 20:45:00+01:00
Werder Bremen , Internazionale,group,"Weserstadion, Bremen",1,1,2004-11-24 20:45:00+01:00
Valencia , Werder Bremen,group,"Mestalla, Valencia",0,2,2004-12-07 20:45:00+01:00
Internazionale , Anderlecht,group,"San Siro, Milan",3,0,2004-12-07 20:45:00+01:00
Paris Saint-Germain , Chelsea,group,"Parc des Princes, Paris",0,3,2004-09-14 20:45:00+02:00
Porto , CSKA Moscow,group,"Estádio do Dragão, Porto",0,0,2004-09-14 20:45:00+02:00
CSKA Moscow , Paris Saint-Germain,group,"Lokomotiv Stadium, Moscow",2,0,2004-09-29 18:30:00+02:00
Chelsea , Porto,group,"Stamford Bridge, London",3,1,2004-09-29 20:45:00+02:00
Chelsea , CSKA Moscow,group,"Stamford Bridge, London",2,0,2004-10-20 20:45:00+02:00
Paris Saint-Germain , Porto,group,"Parc des Princes, Paris",2,0,2004-10-20 20:45:00+02:00
CSKA Moscow , Chelsea,group,"Lokomotiv Stadium, Moscow",0,1,2004-11-02 18:30:00+01:00
Porto , Paris Saint-Germain,group,"Estádio do Dragão, Porto",0,0,2004-11-02 20:45:00+01:00
CSKA Moscow , Porto,group,"Lokomotiv Stadium, Moscow",0,1,2004-11-24 18:30:00+01:00
Chelsea , Paris Saint-Germain,group,"Stamford Bridge, London",0,0,2004-11-24 20:45:00+01:00
Paris Saint-Germain , CSKA Moscow,group,"Parc des Princes, Paris",1,3,2004-12-07 20:45:00+01:00
Porto , Chelsea,group,"Estádio do Dragão, Porto",2,1,2004-12-07 20:45:00+01:00
Rapid Wien , Bayern Munich,group,"Ernst-Happel-Stadion, Vienna",0,1,2005-09-14 20:45:00+02:00
Club Brugge , Juventus,group,"Jan Breydel Stadium, Bruges",1,2,2005-09-14 20:45:00+02:00
Juventus , Rapid Wien,group,"Stadio delle Alpi, Turin",3,0,2005-09-27 20:45:00+02:00
Bayern Munich , Club Brugge,group,"Allianz Arena, Munich",1,0,2005-09-27 20:45:00+02:00
Bayern Munich , Juventus,group,"Allianz Arena, Munich",2,1,2005-10-18 20:45:00+02:00
Rapid Wien , Club Brugge,group,"Ernst-Happel-Stadion, Vienna",0,1,2005-10-18 20:45:00+02:00
Juventus , Bayern Munich,group,"Stadio delle Alpi, Turin",2,1,2005-11-02 20:45:00+01:00
Club Brugge , Rapid Wien,group,"Jan Breydel Stadium, Bruges",3,2,2005-11-02 20:45:00+01:00
Bayern Munich , Rapid Wien,group,"Allianz Arena, Munich",4,0,2005-11-22 20:45:00+01:00
Juventus , Club Brugge,group,"Stadio delle Alpi, Turin",1,0,2005-11-22 20:45:00+01:00
Rapid Wien , Juventus,group,"Ernst-Happel-Stadion, Vienna",1,3,2005-12-07 20:45:00+01:00
Club Brugge , Bayern Munich,group,"Jan Breydel Stadium, Bruges",1,1,2005-12-07 20:45:00+01:00
Sparta Prague , Ajax,group,"Letná Stadium, Prague",1,1,2005-09-14 20:45:00+02:00
Arsenal , Thun,group,"Highbury, London",2,1,2005-09-14 20:45:00+02:00
Thun , Sparta Prague,group,"Stade de Suisse, Bern",1,0,2005-09-27 20:45:00+02:00
Ajax , Arsenal,group,"Amsterdam Arena, Amsterdam",1,2,2005-09-27 20:45:00+02:00
Ajax , Thun,group,"Amsterdam Arena, Amsterdam",2,0,2005-10-18 20:45:00+02:00
Sparta Prague , Arsenal,group,"Letná Stadium, Prague",0,2,2005-10-18 20:45:00+02:00
Thun , Ajax,group,"Stade de Suisse, Bern",2,4,2005-11-02 20:45:00+01:00
Arsenal , Sparta Prague,group,"Highbury, London",3,0,2005-11-02 20:45:00+01:00
Ajax , Sparta Prague,group,"Amsterdam Arena, Amsterdam",2,1,2005-11-22 20:45:00+01:00
Thun , Arsenal,group,"Stade de Suisse, Bern",0,1,2005-11-22 20:45:00+01:00
Sparta Prague , Thun,group,"Letná Stadium, Prague",0,0,2005-12-07 20:45:00+01:00
Arsenal , Ajax,group,"Highbury, London",0,0,2005-12-07 20:45:00+01:00
Udinese , Panathinaikos,group,"Stadio Friuli, Udine",3,0,2005-09-14 20:45:00+02:00
Werder Bremen , Barcelona,group,"Weserstadion, Bremen",0,2,2005-09-14 20:45:00+02:00
Barcelona , Udinese,group,"Camp Nou, Barcelona",4,1,2005-09-27 20:45:00+02:00
Panathinaikos , Werder Bremen,group,"Olympic Stadium, Athens",2,1,2005-09-27 20:45:00+02:00
Panathinaikos , Barcelona,group,"Olympic Stadium, Athens",0,0,2005-10-18 20:45:00+02:00
Udinese , Werder Bremen,group,"Stadio Friuli, Udine",1,1,2005-10-18 20:45:00+02:00
Barcelona , Panathinaikos,group,"Camp Nou, Barcelona",5,0,2005-11-02 20:45:00+01:00
Werder Bremen , Udinese,group,"Weserstadion, Bremen",4,3,2005-11-02 20:45:00+01:00
Panathinaikos , Udinese,group,"Olympic Stadium, Athens",1,2,2005-11-22 20:45:00+01:00
Barcelona , Werder Bremen,group,"Camp Nou, Barcelona",3,1,2005-11-22 20:45:00+01:00
Udinese , Barcelona,group,"Stadio Friuli, Udine",0,2,2005-12-07 20:45:00+01:00
Werder Bremen , Panathinaikos,group,"Weserstadion, Bremen",5,1,2005-12-07 20:45:00+01:00
Villarreal , Manchester United,group,"Estadio El Madrigal, Villarreal",0,0,2005-09-14 20:45:00+02:00
Benfica , Lille,group,"Estádio da Luz, Lisbon",1,0,2005-09-14 20:45:00+02:00
Lille , Villarreal,group,"Stade de France, Paris",0,0,2005-09-27 20:45:00+02:00
Manchester United , Benfica,group,"Old Trafford, Manchester",2,1,2005-09-27 20:45:00+02:00
Manchester United , Lille,group,"Old Trafford, Manchester",0,0,2005-10-18 20:45:00+02:00
Villarreal , Benfica,group,"Estadio El Madrigal, Villarreal",1,1,2005-10-18 20:45:00+02:00
Lille , Manchester United,group,"Stade de France, Paris",1,0,2005-11-02 20:45:00+01:00
Benfica , Villarreal,group,"Estádio da Luz, Lisbon",0,1,2005-11-02 20:45:00+01:00
Manchester United , Villarreal,group,"Old Trafford, Manchester",0,0,2005-11-22 20:45:00+01:00
Lille , Benfica,group,"Stade de France, Paris",0,0,2005-11-22 20:45:00+01:00
Villarreal , Lille,group,"Estadio El Madrigal, Villarreal",1,0,2005-12-07 20:45:00+01:00
Benfica , Manchester United,group,"Estádio da Luz, Lisbon",2,1,2005-12-07 20:45:00+01:00
Milan , Fenerbahçe,group,"San Siro, Milan",3,1,2005-09-13 20:45:00+02:00
PSV Eindhoven , Schalke 04,group,"Philips Stadion, Eindhoven",1,0,2005-09-13 20:45:00+02:00
Schalke 04 , Milan,group,"Arena AufSchalke, Gelsenkirchen",2,2,2005-09-28 20:45:00+02:00
Fenerbahçe , PSV Eindhoven,group,"Şükrü Saracoğlu Stadium, Istanbul",3,0,2005-09-28 20:45:00+02:00
Fenerbahçe , Schalke 04,group,"Şükrü Saracoğlu Stadium, Istanbul",3,3,2005-10-19 20:45:00+02:00
Milan , PSV Eindhoven,group,"San Siro, Milan",0,0,2005-10-19 20:45:00+02:00
Schalke 04 , Fenerbahçe,group,"Arena AufSchalke, Gelsenkirchen",2,0,2005-11-01 20:45:00+01:00
PSV Eindhoven , Milan,group,"Philips Stadion, Eindhoven",1,0,2005-11-01 20:45:00+01:00
Fenerbahçe , Milan,group,"Şükrü Saracoğlu Stadium, Istanbul",0,4,2005-11-23 20:45:00+01:00
Schalke 04 , PSV Eindhoven,group,"Arena AufSchalke, Gelsenkirchen",3,0,2005-11-23 20:45:00+01:00
Milan , Schalke 04,group,"San Siro, Milan",3,2,2005-12-06 20:45:00+01:00
PSV Eindhoven , Fenerbahçe,group,"Philips Stadion, Eindhoven",2,0,2005-12-06 20:45:00+01:00
Lyon , Real Madrid,group,"Stade de Gerland, Lyon",3,0,2005-09-13 20:45:00+02:00
Olympiacos , Rosenborg,group,"Karaiskakis Stadium, Piraeus",1,3,2005-09-13 20:45:00+02:00
Rosenborg , Lyon,group,"Lerkendal Stadion, Trondheim",0,1,2005-09-28 20:45:00+02:00
Real Madrid , Olympiacos,group,"Santiago Bernabéu, Madrid",2,1,2005-09-28 20:45:00+02:00
Real Madrid , Rosenborg,group,"Santiago Bernabéu, Madrid",4,1,2005-10-19 20:45:00+02:00
Lyon , Olympiacos,group,"Stade de Gerland, Lyon",2,1,2005-10-19 20:45:00+02:00
Rosenborg , Real Madrid,group,"Lerkendal Stadion, Trondheim",0,2,2005-11-01 20:45:00+01:00
Olympiacos , Lyon,group,"Karaiskakis Stadium, Piraeus",1,4,2005-11-01 20:45:00+01:00
Real Madrid , Lyon,group,"Santiago Bernabéu, Madrid",1,1,2005-11-23 20:45:00+01:00
Rosenborg , Olympiacos,group,"Lerkendal Stadion, Trondheim",1,1,2005-11-23 20:45:00+01:00
Lyon , Rosenborg,group,"Stade de Gerland, Lyon",2,1,2005-12-06 20:45:00+01:00
Olympiacos , Real Madrid,group,"Karaiskakis Stadium, Piraeus",2,1,2005-12-06 20:45:00+01:00
Chelsea , Anderlecht,group,"Stamford Bridge, London",1,0,2005-09-13 20:45:00+02:00
Real Betis , Liverpool,group,"Estadio Manuel Ruiz de Lopera, Seville",1,2,2005-09-13 20:45:00+02:00
Liverpool , Chelsea,group,"Anfield, Liverpool",0,0,2005-09-28 20:45:00+02:00
Anderlecht , Real Betis,group,"Constant Vanden Stock Stadium, Brussels",0,1,2005-09-28 20:45:00+02:00
Anderlecht , Liverpool,group,"Constant Vanden Stock Stadium, Brussels",0,1,2005-10-19 20:45:00+02:00
Chelsea , Real Betis,group,"Stamford Bridge, London",4,0,2005-10-19 20:45:00+02:00
Liverpool , Anderlecht,group,"Anfield, Liverpool",3,0,2005-11-01 20:45:00+01:00
Real Betis , Chelsea,group,"Estadio Manuel Ruiz de Lopera, Seville",1,0,2005-11-01 20:45:00+01:00
Anderlecht , Chelsea,group,"Constant Vanden Stock Stadium, Brussels",0,2,2005-11-23 20:45:00+01:00
Liverpool , Real Betis,group,"Anfield, Liverpool",0,0,2005-11-23 20:45:00+01:00
Chelsea , Liverpool,group,"Stamford Bridge, London",0,0,2005-12-06 20:45:00+01:00
Real Betis , Anderlecht,group,"Estadio Manuel Ruiz de Lopera, Seville",0,1,2005-12-06 20:45:00+01:00
Rangers , Porto,group,"Ibrox Stadium, Glasgow",3,2,2005-09-13 20:45:00+02:00
Artmedia , Internazionale,group,"Tehelné pole, Bratislava",0,1,2005-09-13 20:45:00+02:00
Internazionale , Rangers,group,"San Siro, Milan",1,0,2005-09-28 20:45:00+02:00
Porto , Artmedia,group,"Estádio do Dragão, Porto",2,3,2005-09-28 20:45:00+02:00
Porto , Internazionale,group,"Estádio do Dragão, Porto",2,0,2005-10-19 20:45:00+02:00
Rangers , Artmedia,group,"Ibrox Stadium, Glasgow",0,0,2005-10-19 20:45:00+02:00
Internazionale , Porto,group,"San Siro, Milan",2,1,2005-11-01 20:45:00+01:00
Artmedia , Rangers,group,"Tehelné pole, Bratislava",2,2,2005-11-01 20:45:00+01:00
Porto , Rangers,group,"Estádio do Dragão, Porto",1,1,2005-11-23 20:45:00+01:00
Internazionale , Artmedia,group,"San Siro, Milan",4,0,2005-11-23 20:45:00+01:00
Rangers , Internazionale,group,"Ibrox Stadium, Glasgow",1,1,2005-12-06 20:45:00+01:00
Artmedia , Porto,group,"Tehelné pole, Bratislava",0,0,2005-12-06 20:45:00+01:00
Chelsea , Werder Bremen,group,"Stamford Bridge, London",2,0,2006-09-12 20:45:00+02:00
Barcelona , Levski Sofia,group,"Camp Nou, Barcelona",5,0,2006-09-12 20:45:00+02:00
Levski Sofia , Chelsea,group,"Vasil Levski National Stadium, Sofia",1,3,2006-09-27 20:45:00+02:00
Werder Bremen , Barcelona,group,"Weserstadion, Bremen",1,1,2006-09-27 20:45:00+02:00
Werder Bremen , Levski Sofia,group,"Weserstadion, Bremen",2,0,2006-10-18 20:45:00+02:00
Chelsea , Barcelona,group,"Stamford Bridge, London",1,0,2006-10-18 20:45:00+02:00
Levski Sofia , Werder Bremen,group,"Vasil Levski National Stadium, Sofia",0,3,2006-10-31 20:45:00+01:00
Barcelona , Chelsea,group,"Camp Nou, Barcelona",2,2,2006-10-31 20:45:00+01:00
Werder Bremen , Chelsea,group,"Weserstadion, Bremen",1,0,2006-11-22 20:45:00+01:00
Levski Sofia , Barcelona,group,"Vasil Levski National Stadium, Sofia",0,2,2006-11-22 20:45:00+01:00
Chelsea , Levski Sofia,group,"Stamford Bridge, London",2,0,2006-12-05 20:45:00+01:00
Barcelona , Werder Bremen,group,"Camp Nou, Barcelona",2,0,2006-12-05 20:45:00+01:00
Sporting CP , Internazionale,group,"Estádio José Alvalade, Lisbon",1,0,2006-09-12 20:45:00+02:00
Bayern Munich , Spartak Moscow,group,"Allianz Arena, Munich",4,0,2006-09-12 20:45:00+02:00
Spartak Moscow , Sporting CP,group,"Luzhniki Stadium, Moscow",1,1,2006-09-27 18:30:00+02:00
Internazionale , Bayern Munich,group,"San Siro, Milan",0,2,2006-09-27 20:45:00+02:00
Internazionale , Spartak Moscow,group,"San Siro, Milan",2,1,2006-10-18 20:45:00+02:00
Sporting CP , Bayern Munich,group,"Estádio José Alvalade, Lisbon",0,1,2006-10-18 20:45:00+02:00
Spartak Moscow , Internazionale,group,"Luzhniki Stadium, Moscow",0,1,2006-10-31 18:30:00+01:00
Bayern Munich , Sporting CP,group,"Allianz Arena, Munich",0,0,2006-10-31 20:45:00+01:00
Spartak Moscow , Bayern Munich,group,"Luzhniki Stadium, Moscow",2,2,2006-11-22 18:30:00+01:00
Internazionale , Sporting CP,group,"San Siro, Milan",1,0,2006-11-22 20:45:00+01:00
Sporting CP , Spartak Moscow,group,"Estádio José Alvalade, Lisbon",1,3,2006-12-05 20:45:00+01:00
Bayern Munich , Internazionale,group,"Allianz Arena, Munich",1,1,2006-12-05 20:45:00+01:00
Galatasaray , Bordeaux,group,"Atatürk Olympic Stadium, Istanbul",0,0,2006-09-12 20:45:00+02:00
PSV Eindhoven , Liverpool,group,"Philips Stadion, Eindhoven",0,0,2006-09-12 20:45:00+02:00
Liverpool , Galatasaray,group,"Anfield, Liverpool",3,2,2006-09-27 20:45:00+02:00
Bordeaux , PSV Eindhoven,group,"Stade Chaban-Delmas, Bordeaux",0,1,2006-09-27 20:45:00+02:00
Bordeaux , Liverpool,group,"Stade Chaban-Delmas, Bordeaux",0,1,2006-10-18 20:45:00+02:00
Galatasaray , PSV Eindhoven,group,"Atatürk Olympic Stadium, Istanbul",1,2,2006-10-18 20:45:00+02:00
Liverpool , Bordeaux,group,"Anfield, Liverpool",3,0,2006-10-31 20:45:00+01:00
PSV Eindhoven , Galatasaray,group,"Philips Stadion, Eindhoven",2,0,2006-10-31 20:45:00+01:00
Bordeaux , Galatasaray,group,"Stade Chaban-Delmas, Bordeaux",3,1,2006-11-22 20:45:00+01:00
Liverpool , PSV Eindhoven,group,"Anfield, Liverpool",2,0,2006-11-22 20:45:00+01:00
Galatasaray , Liverpool,group,"Atatürk Olympic Stadium, Istanbul",3,2,2006-12-05 20:45:00+01:00
PSV Eindhoven , Bordeaux,group,"Philips Stadion, Eindhoven",1,3,2006-12-05 20:45:00+01:00
Olympiacos , Valencia,group,"Karaiskakis Stadium, Piraeus",2,4,2006-09-12 20:45:00+02:00
Roma , Shakhtar Donetsk,group,"Stadio Olimpico, Rome",4,0,2006-09-12 20:45:00+02:00
Shakhtar Donetsk , Olympiacos,group,"RSC Olimpiyskiy, Donetsk",2,2,2006-09-27 20:45:00+02:00
Valencia , Roma,group,"Mestalla Stadium, Valencia",2,1,2006-09-27 20:45:00+02:00
Valencia , Shakhtar Donetsk,group,"Mestalla Stadium, Valencia",2,0,2006-10-18 20:45:00+02:00
Olympiacos , Roma,group,"Karaiskakis Stadium, Piraeus",0,1,2006-10-18 20:45:00+02:00
Shakhtar Donetsk , Valencia,group,"RSC Olimpiyskiy, Donetsk",2,2,2006-10-31 20:45:00+01:00
Roma , Olympiacos,group,"Stadio Olimpico, Rome",1,1,2006-10-31 20:45:00+01:00
Valencia , Olympiacos,group,"Mestalla Stadium, Valencia",2,0,2006-11-22 20:45:00+01:00
Shakhtar Donetsk , Roma,group,"RSC Olimpiyskiy, Donetsk",1,0,2006-11-22 20:45:00+01:00
Olympiacos , Shakhtar Donetsk,group,"Karaiskakis Stadium, Piraeus",1,1,2006-12-05 20:45:00+01:00
Roma , Valencia,group,"Stadio Olimpico, Rome",1,0,2006-12-05 20:45:00+01:00
Dynamo Kyiv , Steaua București,group,"NSC Olimpiyskiy, Kyiv",1,4,2006-09-13 20:45:00+02:00
Lyon , Real Madrid,group,"Stade de Gerland, Lyon",2,0,2006-09-13 20:45:00+02:00
Real Madrid , Dynamo Kyiv,group,"Santiago Bernabéu, Madrid",5,1,2006-09-26 20:45:00+02:00
Steaua București , Lyon,group,"Stadionul Steaua, Bucharest",0,3,2006-09-26 20:45:00+02:00
Steaua București , Real Madrid,group,"Stadionul Steaua, Bucharest",1,4,2006-10-17 20:45:00+02:00
Dynamo Kyiv , Lyon,group,"NSC Olimpiyskiy, Kyiv",0,3,2006-10-17 20:45:00+02:00
Real Madrid , Steaua București,group,"Santiago Bernabéu, Madrid",1,0,2006-11-01 20:45:00+01:00
Lyon , Dynamo Kyiv,group,"Stade de Gerland, Lyon",1,0,2006-11-01 20:45:00+01:00
Steaua București , Dynamo Kyiv,group,"Stadionul Steaua, Bucharest",1,1,2006-11-21 20:45:00+01:00
Real Madrid , Lyon,group,"Santiago Bernabéu, Madrid",2,2,2006-11-21 20:45:00+01:00
Dynamo Kyiv , Real Madrid,group,"NSC Olimpiyskiy, Kyiv",2,2,2006-12-06 20:45:00+01:00
Lyon , Steaua București,group,"Stade de Gerland, Lyon",1,1,2006-12-06 20:45:00+01:00
Manchester United , Celtic,group,"Old Trafford, Manchester",3,2,2006-09-13 20:45:00+02:00
Copenhagen , Benfica,group,"Parken Stadium, Copenhagen",0,0,2006-09-13 20:45:00+02:00
Benfica , Manchester United,group,"Estádio da Luz, Lisbon",0,1,2006-09-26 20:45:00+02:00
Celtic , Copenhagen,group,"Celtic Park, Glasgow",1,0,2006-09-26 20:45:00+02:00
Celtic , Benfica,group,"Celtic Park, Glasgow",3,0,2006-10-17 20:45:00+02:00
Manchester United , Copenhagen,group,"Old Trafford, Manchester",3,0,2006-10-17 20:45:00+02:00
Benfica , Celtic,group,"Estádio da Luz, Lisbon",3,0,2006-11-01 20:45:00+01:00
Copenhagen , Manchester United,group,"Parken Stadium, Copenhagen",1,0,2006-11-01 20:45:00+01:00
Celtic , Manchester United,group,"Celtic Park, Glasgow",1,0,2006-11-21 20:45:00+01:00
Benfica , Copenhagen,group,"Estádio da Luz, Lisbon",3,1,2006-11-21 20:45:00+01:00
Manchester United , Benfica,group,"Old Trafford, Manchester",3,1,2006-12-06 20:45:00+01:00
Copenhagen , Celtic,group,"Parken Stadium, Copenhagen",3,1,2006-12-06 20:45:00+01:00
Porto , CSKA Moscow,group,"Estádio do Dragão, Porto",0,0,2006-09-13 20:45:00+02:00
Hamburg , Arsenal,group,"Volksparkstadion, Hamburg",1,2,2006-09-13 20:45:00+02:00
CSKA Moscow , Hamburg,group,"Lokomotiv Stadium, Moscow",1,0,2006-09-26 18:30:00+02:00
Arsenal , Porto,group,"Emirates Stadium, London",2,0,2006-09-26 20:45:00+02:00
CSKA Moscow , Arsenal,group,"Lokomotiv Stadium, Moscow",1,0,2006-10-17 18:30:00+02:00
Porto , Hamburg,group,"Estádio do Dragão, Porto",4,1,2006-10-17 20:45:00+02:00
Arsenal , CSKA Moscow,group,"Emirates Stadium, London",0,0,2006-11-01 20:45:00+01:00
Hamburg , Porto,group,"Volksparkstadion, Hamburg",1,3,2006-11-01 20:45:00+01:00
CSKA Moscow , Porto,group,"Lokomotiv Stadium, Moscow",0,2,2006-11-21 18:30:00+01:00
Arsenal , Hamburg,group,"Emirates Stadium, London",3,1,2006-11-21 20:45:00+01:00
Porto , Arsenal,group,"Estádio do Dragão, Porto",0,0,2006-12-06 20:45:00+01:00
Hamburg , CSKA Moscow,group,"Volksparkstadion, Hamburg",3,2,2006-12-06 20:45:00+01:00
Anderlecht , Lille,group,"Constant Vanden Stock, Anderlecht",1,1,2006-09-13 20:45:00+02:00
Milan , AEK Athens,group,"San Siro, Milan",3,0,2006-09-13 20:45:00+02:00
AEK Athens , Anderlecht,group,"Olympic Stadium, Athens",1,1,2006-09-26 20:45:00+02:00
Lille , Milan,group,"Stade Félix Bollaert, Lens",0,0,2006-09-26 20:45:00+02:00
Lille , AEK Athens,group,"Stade Félix Bollaert, Lens",3,1,2006-10-17 20:45:00+02:00
Anderlecht , Milan,group,"Constant Vanden Stock, Anderlecht",0,1,2006-10-17 20:45:00+02:00
AEK Athens , Lille,group,"Olympic Stadium, Athens",1,0,2006-11-01 20:45:00+01:00
Milan , Anderlecht,group,"San Siro, Milan",4,1,2006-11-01 20:45:00+01:00
Lille , Anderlecht,group,"Stade Félix Bollaert, Lens",2,2,2006-11-21 20:45:00+01:00
AEK Athens , Milan,group,"Olympic Stadium, Athens",1,0,2006-11-21 20:45:00+01:00
Anderlecht , AEK Athens,group,"Constant Vanden Stock, Anderlecht",2,2,2006-12-06 20:45:00+01:00
Milan , Lille,group,"San Siro, Milan",0,2,2006-12-06 20:45:00+01:00
Marseille , Beşiktaş,group,"Stade Vélodrome, Marseille",2,0,2007-09-18 20:45:00+02:00
Porto , Liverpool,group,"Estádio do Dragão, Porto",1,1,2007-09-18 20:45:00+02:00
Liverpool , Marseille,group,"Anfield, Liverpool",0,1,2007-10-03 20:45:00+02:00
Beşiktaş , Porto,group,"BJK İnönü Stadium, Istanbul",0,1,2007-10-03 20:45:00+02:00
Beşiktaş , Liverpool,group,"BJK İnönü Stadium, Istanbul",2,1,2007-10-24 20:45:00+02:00
Marseille , Porto,group,"Stade Vélodrome, Marseille",1,1,2007-10-24 20:45:00+02:00
Liverpool , Beşiktaş,group,"Anfield, Liverpool",8,0,2007-11-06 20:45:00+01:00
Porto , Marseille,group,"Estádio do Dragão, Porto",2,1,2007-11-06 20:45:00+01:00
Beşiktaş , Marseille,group,"BJK İnönü Stadium, Istanbul",2,1,2007-11-28 20:45:00+01:00
Liverpool , Porto,group,"Anfield, Liverpool",4,1,2007-11-28 20:45:00+01:00
Marseille , Liverpool,group,"Stade Vélodrome, Marseille",0,4,2007-12-11 20:45:00+01:00
Porto , Beşiktaş,group,"Estádio do Dragão, Porto",2,0,2007-12-11 20:45:00+01:00
Chelsea , Rosenborg,group,"Stamford Bridge, London",1,1,2007-09-18 20:45:00+02:00
Schalke 04 , Valencia,group,"Arena AufSchalke, Gelsenkirchen",0,1,2007-09-18 20:45:00+02:00
Valencia , Chelsea,group,"Mestalla, Valencia",1,2,2007-10-03 20:45:00+02:00
Rosenborg , Schalke 04,group,"Lerkendal Stadion, Trondheim",0,2,2007-10-03 20:45:00+02:00
Rosenborg , Valencia,group,"Lerkendal Stadion, Trondheim",2,0,2007-10-24 20:45:00+02:00
Chelsea , Schalke 04,group,"Stamford Bridge, London",2,0,2007-10-24 20:45:00+02:00
Valencia , Rosenborg,group,"Mestalla, Valencia",0,2,2007-11-06 20:45:00+01:00
Schalke 04 , Chelsea,group,"Arena AufSchalke, Gelsenkirchen",0,0,2007-11-06 20:45:00+01:00
Rosenborg , Chelsea,group,"Lerkendal Stadion, Trondheim",0,4,2007-11-28 20:45:00+01:00
Valencia , Schalke 04,group,"Mestalla, Valencia",0,0,2007-11-28 20:45:00+01:00
Chelsea , Valencia,group,"Stamford Bridge, London",0,0,2007-12-11 20:45:00+01:00
Schalke 04 , Rosenborg,group,"Arena AufSchalke, Gelsenkirchen",3,1,2007-12-11 20:45:00+01:00
Real Madrid , Werder Bremen,group,"Santiago Bernabéu, Madrid",2,1,2007-09-18 20:45:00+02:00
Olympiacos , Lazio,group,"Karaiskakis Stadium, Piraeus",1,1,2007-09-18 20:45:00+02:00
Werder Bremen , Olympiacos,group,"Weserstadion, Bremen",1,3,2007-10-03 20:45:00+02:00
Lazio , Real Madrid,group,"Stadio Olimpico, Rome",2,2,2007-10-03 20:45:00+02:00
Werder Bremen , Lazio,group,"Weserstadion, Bremen",2,1,2007-10-24 20:45:00+02:00
Real Madrid , Olympiacos,group,"Santiago Bernabéu, Madrid",4,2,2007-10-24 20:45:00+02:00
Lazio , Werder Bremen,group,"Stadio Olimpico, Rome",2,1,2007-11-06 20:45:00+01:00
Olympiacos , Real Madrid,group,"Karaiskakis Stadium, Piraeus",0,0,2007-11-06 20:45:00+01:00
